"year","month","day","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24"
2004,6,24,13251,12273,11673,11336,11418,12334,13988,15070,16244,17634,19126,20522,21883,23341,24270,25486,26831,27350,27195,25979,24162,23725,20585,17003
2004,6,25,14495,13211,12227,11691,11663,12394,14112,14970,15351,15996,16402,16504,17300,18086,18730,19460,20400,20788,20456,19778,19355,19083,17241,14754
2004,6,26,12895,11744,11149,10804,10670,11153,12064,13635,15271,16861,17714,18873,20569,22062,23303,23678,24274,24672,24054,22274,20587,19832,17680,14823
2004,6,27,12228,10770,10094,9686,9500,9559,9998,11872,14111,15479,15848,17080,18212,18608,18722,19558,20076,20790,20344,19263,18558,18503,17022,14616
2004,6,28,12303,11198,10656,10397,10463,11453,12740,13685,13984,15035,16013,17494,19210,20470,21213,22243,22687,23167,22871,22541,21812,21461,18658,15532
2004,6,29,13237,11926,11329,10920,10880,11659,13180,13824,14241,15616,17376,18741,20141,21369,22601,23465,24015,25024,24568,23633,22494,21864,19168,15621
2004,6,30,13237,11955,11428,11074,11096,11748,13355,13953,13745,15052,16922,18818,20975,22414,23988,25650,26823,27885,27348,26286,25122,23226,19755,16498
2004,7,1,14271,12788,11970,11559,11366,12135,13657,14536,15143,16521,18518,20414,22301,23612,24681,26118,27014,27617,27410,26512,25599,25247,22309,19000
2004,7,2,16183,14372,13360,12626,12476,13173,14591,16007,17291,19409,21449,23549,25518,26991,28170,29414,30507,31463,30905,29875,28476,27370,24072,20012
2004,7,3,16961,14872,13368,12482,12040,11857,12480,14653,17711,20654,23374,25273,26746,28159,29333,30322,30865,30611,29663,28067,26411,25115,22822,20502
2004,7,4,17399,15117,13948,13239,12749,12833,13247,15078,18577,21635,23592,25538,27425,28896,30005,30589,31118,29875,28201,25765,23632,21670,21046,19395
2004,7,5,16237,14040,12691,12002,11784,11777,12154,14097,17358,21311,24428,27193,28691,30648,31724,32183,32957,33436,32944,31076,29062,28112,24954,20834
2004,7,6,17688,15837,14691,13620,13254,13952,15491,17090,19176,21885,23856,25886,27219,28749,29981,31401,32329,33211,33357,31768,29996,29043,25620,21496
2004,7,7,18385,16354,15117,14364,13944,14475,16043,17005,18174,19942,22618,23174,24992,26971,28172,27776,27984,29287,29835,28989,27232,26063,22785,18652
2004,7,8,15715,14124,13077,12390,12385,13155,14675,16228,18114,20261,22393,24418,26065,27346,28064,28976,30047,31185,31136,29382,27299,25894,22869,19107
2004,7,9,16106,14312,13101,12388,12267,12998,14657,15970,17897,20460,22834,24483,26196,27861,29090,30515,31869,32239,31902,30831,29461,28352,24880,21261
2004,7,10,18215,16228,14712,13647,13163,13146,13795,15659,18458,21596,24049,26356,28078,29137,29237,27162,23087,22363,22127,21013,20495,20367,18629,16018
2004,7,11,13773,12438,11525,11129,10967,11095,11673,13540,16092,18696,21136,23353,25542,26812,27816,28641,29669,30440,29946,28423,26933,26068,23541,20563
2004,7,12,17827,15909,14895,14056,13930,14382,15901,16764,18201,20353,22894,24635,25907,26582,27362,29064,30180,30789,30332,27341,26411,25326,22190,18942
2004,7,13,16497,14807,14011,13548,13617,14186,15477,17017,18906,20268,22849,25167,26743,27967,29139,30411,31733,32518,32256,30611,28925,28149,24570,20452
2004,7,14,17414,15389,14453,13927,13697,14368,15955,17116,18599,21147,23821,25736,27480,28968,29840,30548,30995,31692,31327,29649,27148,26032,22761,19013
2004,7,15,16411,14725,13635,12978,12863,13598,14962,16046,17498,18703,19926,20767,21950,23016,23704,24667,25560,26329,26233,24627,23116,22580,19414,16296
2004,7,16,13855,12449,11595,11281,11261,11860,13352,14397,15403,16819,18352,19854,21163,22780,24158,25391,26628,27488,27078,25308,23641,22780,19869,16723
2004,7,17,14274,12600,11645,10999,10841,10885,11451,12953,15185,17047,18697,19890,20953,22466,24192,24963,25205,24892,23693,21673,20337,19298,17574,15162
2004,7,18,13174,11908,11246,10877,10727,10849,11600,13661,16079,17994,18432,19161,20068,21068,21953,23523,24764,25399,24507,23559,21898,21507,19209,16398
2004,7,19,13941,12594,11963,11386,11496,12505,14073,14815,15823,17126,18671,20308,21998,23597,25127,26368,27418,28078,27822,26319,24790,23336,19816,16657
2004,7,20,14226,12852,11924,11381,11375,12004,13457,14418,15471,16970,18706,20915,22401,23957,24948,26304,27632,28633,28582,26785,24748,23928,20591,16982
2004,7,21,14233,12800,11920,11263,11276,12063,13621,14598,15272,16939,19284,21505,23628,25359,26866,28803,30030,31054,30949,28781,27218,26156,22403,18385
2004,7,22,15342,13834,12817,12174,12152,13018,14583,15727,17074,19238,22208,24340,25104,25421,25362,23988,22851,22572,22356,21655,21100,20557,18547,16274
2004,7,23,14221,13109,12478,12113,12043,13017,14720,15967,17839,20023,21774,23022,24820,26527,27922,29390,30865,31632,31154,27847,25328,24875,21804,18702
2004,7,24,15940,14314,13178,12232,12041,12043,13079,14610,17313,20009,22563,23927,24294,24983,24974,25644,26766,27705,27249,25389,23394,22554,20108,17345
2004,7,25,14433,12827,12014,11493,11357,11326,12002,13658,16528,18501,19472,20453,21610,22313,22281,22319,22179,21646,20947,20274,19892,19569,17949,15658
2004,7,26,13615,12543,12265,12050,12121,13073,14851,15866,16314,16839,17697,18152,18693,19487,19682,19961,21466,22870,23483,23079,22789,22573,19887,16886
2004,7,27,14724,13498,11962,12435,12460,13469,15267,15971,16447,17535,18647,19758,21034,22701,23398,23021,22827,23538,23654,23361,23143,22147,19485,16589
2004,7,28,14529,13241,12811,12424,12679,13525,15258,16072,16911,18091,20319,21741,23170,24475,25270,26507,27948,28775,28568,26848,25114,23913,20307,16767
2004,7,29,14179,12589,11722,11279,11249,12158,13629,14160,14975,15854,16834,17809,18956,19783,20427,21472,23098,24762,25332,24091,21767,22297,19794,16837
2004,7,30,14869,13710,13018,12663,12632,13546,15244,16299,17436,18930,20405,21639,23583,25115,26571,27707,28680,29017,28535,27187,25512,24879,22453,19689
2004,7,31,16665,14912,13930,13248,13051,12945,13685,15777,18097,20505,23364,25238,26741,28349,29368,30608,31766,32070,31719,30155,28515,27020,24336,21015
2004,8,1,18608,16493,15103,14351,13889,13668,14074,16266,20156,23515,25473,26538,28012,29451,30873,31605,32024,31921,31328,29744,28502,26346,23349,20501
2004,8,2,17782,16072,14507,13116,13837,14678,15986,16538,17025,18229,19428,20264,21966,24220,26110,27398,28559,29649,29444,28136,26819,24860,21422,18378
2004,8,3,16072,14745,13914,13343,13342,14220,15620,16466,17762,19610,21696,23677,25595,26796,27967,29601,30553,31386,30591,28591,27499,26219,22557,19176
2004,8,4,16499,14979,13936,12909,12942,13587,14876,15971,17574,19905,22372,24606,26864,28828,30461,31562,32409,32792,31951,30638,29744,28425,24577,21003
2004,8,5,18264,16432,15412,14740,14661,15224,16381,17137,17951,19007,19195,19172,18879,18938,18482,18573,19338,19996,19946,19093,18857,18665,16905,14850
2004,8,6,12950,11878,11120,10843,10925,11758,13301,14159,15116,15795,16222,16416,16762,16950,17357,17749,18548,19211,19174,18261,17795,17457,15541,13576
2004,8,7,11693,10417,10018,9839,9829,10173,11256,12529,14440,15387,15634,15810,16416,17271,18055,18964,19999,20609,20904,19556,18939,18238,16169,13781
2004,8,8,11821,10375,9713,9469,9379,9431,9893,11622,14398,16019,16986,17600,18210,19438,20474,21287,22116,22647,22322,21412,20902,19878,17464,14684
2004,8,9,12633,11517,10828,10671,10890,11835,13107,13790,14676,16016,17513,18783,20151,20696,23208,24252,25288,26288,26010,24705,23858,22904,19368,16093
2004,8,10,13873,12545,11548,11141,11291,12273,13528,14004,14964,16092,17972,19812,21813,23470,24511,25514,26397,26874,26852,25391,24581,23688,20425,17142
2004,8,11,14503,13231,12339,11761,11721,12728,14305,14926,15655,17159,19052,20784,22576,24269,25347,24542,24944,25151,25015,23583,22985,22213,19079,16017
2004,8,12,14113,12873,11983,11628,11647,12781,14152,15073,15659,16445,16990,17753,18779,18287,16762,17475,17848,18365,18294,18809,19132,18801,17061,14804
2004,8,13,12949,12071,11495,11215,11283,12082,13597,14379,15101,16587,17714,18618,19162,19153,19028,19777,20433,21135,20903,19825,19531,19214,17292,15035
2004,8,14,13215,11974,11219,10722,10606,10777,11556,12925,14851,16129,16873,17025,16487,16223,15799,15729,15756,16167,16332,16490,16819,16170,14805,12923
2004,8,15,11215,10246,9851,9605,9538,9484,9979,11468,14195,15893,16404,17007,17351,18055,18200,18617,18768,18944,18721,18357,18719,18121,16307,14052
2004,8,16,12163,11174,10739,10602,10704,11548,13127,13704,14421,15644,16831,17714,19174,20607,21853,22488,22855,23475,23767,22824,22523,21370,18255,15482
2004,8,17,13437,12265,11632,11180,11320,12220,13724,14343,14564,15230,15732,15775,16585,17848,19410,21133,22435,23276,22916,21569,21508,20796,17907,15384
2004,8,18,13378,12404,11883,11394,11475,12304,13724,14464,15040,16278,17463,19222,20987,22575,23926,25460,26495,27589,27355,25881,25160,23850,20626,17596
2004,8,19,15132,13567,12793,12376,12269,13019,14599,15203,16121,17079,19246,21596,23934,26195,27931,29022,29916,29979,29474,28174,27685,26092,22717,19566
2004,8,20,17058,15515,14191,13372,13268,13951,15413,16141,17305,19115,21710,24062,26377,28140,29133,29395,29751,29508,28352,27199,26933,25356,22560,19972
2004,8,21,17560,15838,14598,13956,13607,13944,14735,16046,17756,19203,20341,22612,24583,26196,26249,24539,23628,23047,22878,21975,22043,20777,18673,16269
2004,8,22,13989,12408,11363,10566,10389,10464,11101,12533,15248,17342,18775,19474,20228,20809,21493,22134,23082,23233,22269,20870,20595,19130,16929,14683
2004,8,23,12565,11354,10810,10470,10707,11897,13134,13641,14146,15309,16677,18207,20003,22122,23457,24565,25561,26737,26615,25063,24599,22289,18899,15993
2004,8,24,13963,12499,11856,11221,11332,12028,13771,14359,14806,16126,18002,19573,21489,23506,24842,25908,26934,27201,26817,25328,24598,22378,19095,16231
2004,8,25,13957,12495,11710,11255,11265,12205,14196,14694,14667,15061,15790,16764,18017,19530,20677,22070,23613,24348,23805,22336,22226,20571,17445,14391
2004,8,26,12553,11460,10939,10482,10622,11738,13781,14142,14245,14924,15554,16335,17410,19175,20504,22153,23523,24465,24216,22911,22843,20928,17669,14966
2004,8,27,13065,11900,11282,11026,11055,11730,13354,13911,14650,15701,17247,19042,21162,22877,24518,26235,27190,27751,27330,25885,25559,23463,20570,17457
2004,8,28,15130,13718,12868,12164,11734,11882,12622,14034,16839,19327,22235,24488,26464,28478,29894,30456,29294,27500,26203,24327,23434,21503,19289,16867
2004,8,29,14448,12893,11998,11593,11267,11255,11638,13268,16201,19018,21239,22818,23802,24437,24799,24908,25010,24821,24355,24171,24010,22000,19371,16382
2004,8,30,14566,13591,12878,12504,12480,13782,16634,16995,16479,16632,16904,17373,18450,19657,20440,21203,22650,23774,24069,23886,24220,22264,19080,16517
2004,8,31,14360,13113,12220,11869,12003,13090,15752,16062,15900,16727,17780,19544,21387,23375,24366,25128,26417,27442,27123,25909,25519,22936,19304,16176
2004,9,1,13852,12762,11861,11673,11940,13100,15657,16155,15533,16196,16825,18084,19837,21658,22585,23826,25020,25944,25164,23869,23880,21837,18193,15198
2004,9,2,13368,12255,11457,10954,11065,12179,14711,15077,14819,15580,16635,17692,19143,19766,20109,20527,20738,21211,21688,21321,21389,19957,16969,14302
2004,9,3,12569,11422,10886,10644,10761,12007,14495,14761,14860,15631,16445,16943,17952,19043,19625,20512,21743,22446,22081,20782,20881,19446,16913,14661
2004,9,4,12580,11434,10606,10504,10589,10806,11588,12993,15234,17228,18316,19280,20585,21826,23060,23839,24257,24915,24788,23506,23302,21234,18519,15532
2004,9,5,13203,11705,10918,10418,10188,10333,10876,12815,15690,18182,19382,20326,21131,22071,22866,23677,24350,24693,24217,23169,23157,21342,18976,16507
2004,9,6,14305,12781,11854,11397,11209,11386,11890,13056,15570,17856,18978,18931,18124,17315,16594,16602,16425,16964,17298,17960,18534,17260,15358,13474
2004,9,7,12044,11356,11015,10947,11036,12448,15225,15715,15530,15899,16019,15767,15803,16208,16355,17014,17931,18885,19583,20033,20748,19109,16917,14759
2004,9,8,13124,12088,12135,12028,12170,13509,16036,16560,15984,16229,16434,16397,16837,17022,16800,17281,16704,17623,19346,20406,20677,19372,16961,14785
2004,9,9,13289,12431,12152,11925,11959,13399,15699,15932,15858,16539,17250,17457,18022,18843,19738,20823,21427,22074,21508,20709,21117,19128,16156,13525
2004,9,10,11894,11109,10450,10328,10471,11603,13861,14445,13987,14325,14924,15512,17050,18109,19038,20643,22019,22317,21325,20032,20299,18447,16447,14126
2004,9,11,12394,11277,10637,10235,10178,10517,11368,12726,14234,15265,15896,16503,17728,18858,19988,21241,22371,22765,21785,20416,20355,18311,16144,14194
2004,9,12,12335,11029,10431,10208,10048,10074,10610,12049,14577,15973,16235,17153,18677,20366,21659,21982,22379,22583,21749,21045,21065,19081,16743,14368
2004,9,13,12410,11573,11073,10926,10967,11915,14619,14955,14199,14411,14678,15282,15948,17016,18190,19852,21248,21417,20934,21193,21685,19750,16695,13749
2004,9,14,12201,11377,11057,10837,11040,12207,14829,15344,14043,13989,14465,15068,15682,16418,16232,16783,17770,18396,18386,19040,19932,18511,15706,13427
2004,9,15,11787,11037,10764,10347,10697,11877,14336,14792,13869,13866,14306,14499,14920,15497,15517,16943,18283,19130,19001,19180,19889,18211,15555,13194
2004,9,16,11842,11068,10609,10441,10579,11820,14254,15021,14341,14392,14657,14923,14885,15037,15685,16385,17285,18269,18519,19318,19662,18525,16090,13885
2004,9,17,12432,11782,11421,11369,11715,12951,15753,16590,16204,16345,16496,17036,17001,16573,15315,15844,16960,17646,18082,18616,17869,16671,15117,13500
2004,9,18,11859,10904,10221,9824,9801,10093,10845,12097,13694,14727,15838,16180,15654,15795,15630,15747,16106,16323,15944,15918,16139,14662,13119,11559
2004,9,19,10259,9302,9026,8840,8774,9103,9909,11534,13766,14851,14584,14361,14454,14604,14861,15272,15635,16085,16042,16591,16844,15017,13196,11428
2004,9,20,10445,9983,9659,9663,10015,11633,14453,14960,13956,13742,13353,13069,12676,13107,13305,13595,14362,15203,15501,16739,17103,15472,13348,11716
2004,9,21,10415,9926,9836,9858,10214,11894,14863,15162,13926,13547,13237,13238,13158,13452,13880,14880,15847,16800,16906,17804,18167,16380,13699,11951
2004,9,22,10636,10046,9872,9880,10003,11620,14592,14775,13591,13410,13810,14047,14931,16019,17217,18955,20820,21962,21940,21578,21204,19205,15812,13552
2004,9,23,11853,10910,10413,10186,10393,11808,14543,14785,13922,14052,15046,15768,16713,17867,19151,20054,21206,21594,21075,21367,20449,18164,15777,13359
2004,9,24,11715,10903,10544,10329,10485,11710,13943,14822,13970,13951,14283,14850,15815,16746,17489,18242,19315,19648,19495,19155,18703,17195,15258,13222
2004,9,25,11643,10721,10235,9926,9827,10194,11300,12888,14459,15488,15801,15961,16413,17185,18280,19386,20150,20068,19248,18952,18635,16685,14437,12627
2004,9,26,10949,10044,9674,9410,9389,9514,10134,11898,14760,16040,16165,16807,17266,17636,18224,18808,19410,19404,18912,19293,19046,17109,15260,13378
2004,9,27,11959,11138,10587,10358,10635,11850,14514,14961,14049,14035,13912,14067,14154,13975,13932,13198,14163,15904,16813,17866,17302,15727,14066,12013
2004,9,28,10871,10467,10127,10141,10424,11802,14502,15523,14985,15004,15195,15076,14962,15147,15287,15279,16133,17042,17426,18394,18815,17403,15023,13040
2004,9,29,11499,10706,10204,10167,10061,11425,13792,14458,13545,13445,14040,14624,15058,16044,16818,17699,18504,18740,18464,18926,18706,17380,15005,12805
2004,9,30,11088,10406,9988,9926,10104,11385,14190,14802,13594,13284,13392,13671,14357,15061,15145,15751,16880,17497,17692,18522,18487,17125,15079,12879
2004,10,1,11135,10221,9910,9869,10011,11210,13918,14582,13725,13405,13230,13217,13101,13172,13255,13366,14241,14714,15358,16266,16372,15698,13945,12395
2004,10,2,11053,10275,9875,9768,9601,10087,11168,12360,14080,14941,15766,16592,17441,17860,17663,17161,17535,17368,17093,17555,17231,15836,14161,12351
2004,10,3,10837,9928,9412,9215,9193,9482,10137,11648,14079,15136,15154,15212,15235,15084,14692,14676,14969,15385,16055,17213,17077,15317,13875,12153
2004,10,4,10878,10296,9935,10005,10197,11485,14034,14586,13596,13817,14064,14115,14237,14660,14925,15669,16788,17557,17297,18147,17960,16285,14082,12016
2004,10,5,10713,10163,9934,9936,10260,11664,14457,14731,13875,13582,13425,13042,12748,12749,12854,13280,14110,15037,15399,17052,17184,15725,13659,12032
2004,10,6,10903,10376,10162,10182,10559,12310,15277,16054,14712,13918,13566,13022,12711,12393,12316,12887,13887,14882,15385,16851,16919,15774,14029,12267
2004,10,7,11073,10614,10279,10509,11104,12935,15934,16594,15292,14341,13843,13335,13053,13114,13068,13604,14553,15136,15277,17268,17206,15865,13938,12221
2004,10,8,10891,10242,10405,10356,10873,12709,15769,16649,15454,14690,14193,13686,13302,13261,13345,13778,14697,15243,15205,16311,16072,14902,13244,12015
2004,10,9,10779,10182,9823,9816,10062,10485,11814,13475,15166,15603,14940,14361,14154,13817,13409,13772,14250,14908,15516,16272,15793,14601,13093,11531
2004,10,10,10275,9401,9087,8982,8951,9168,9987,11793,14448,15627,15327,15087,15212,15679,15668,15843,15932,16277,16450,17403,16610,14820,13415,11621
2004,10,11,10331,9919,9796,9837,10493,12248,15276,16223,15275,14862,14141,13764,13310,13349,13303,13609,13938,14922,15849,17345,17270,15877,13714,11949
2004,10,12,10791,10355,10282,10514,11114,13335,16464,16985,15068,14395,13672,13257,12938,12894,12634,13235,14131,14890,15449,17043,16748,15818,13580,11565
2004,10,13,10365,9941,9781,9969,10549,11716,13857,15399,14157,14089,14419,14140,13766,13645,13391,13957,15239,17044,18305,18409,17835,16777,14692,12758
2004,10,14,11487,11021,10883,10953,11279,12939,15658,16017,14685,14014,13528,13108,12878,12923,12725,12845,13656,14884,16002,17231,16710,15651,13833,11975
2004,10,15,10652,10118,9920,9989,10373,11903,14903,15752,14643,14186,14354,13791,13112,13040,12709,12824,13153,14127,15503,16686,16100,15391,14176,13011
2004,10,16,11852,11415,11248,11380,11589,12362,13825,15712,17167,17459,17416,16908,15637,14635,13519,13561,13757,14355,15587,17172,16754,16047,14845,13689
2004,10,17,12798,12195,11995,12233,12434,13003,14329,16537,18515,18254,16925,15620,14841,14113,13736,13376,13037,13762,14771,16661,16605,15613,14284,12951
